"plotid","X","Y","ppt04dys_r","ppt05dys_r","ppt06dys_r","ppt07dys_r","ppt08dys_r","ppt09dys_r","ppt10dys_r","ppt11dys_r","ppt12dys_r","ppt14dys_r","dys04c2d","dys04a3d","dys05a2d","dys05a3d","dys06b2d","dys06b3d","dys07a2d","dys07c3d","dys08c2d","dys08a3d","dys09a2d","dys09b3d","dys10c2d","dys10a3d","dys11b2d","dys11a3d","dys12b2d","dys12d3d","dys14a2d","dys14b3d","ppt04dys_v","ppt05dys_v","ppt06dys_v","ppt07dys_v","ppt08dys_v","ppt09dys_v","ppt10dys_v","ppt11dys_v","ppt12dys_v","ppt14dys_v","ppt04tot_r","ppt05tot_r","ppt06tot_r","ppt07tot_r","ppt08tot_r","ppt09tot_r","ppt10tot_r","ppt11tot_r","ppt12tot_r","ppt14tot_r","ppt04b2d","ppt04a3d","ppt05a2d","ppt05c3d","ppt06a2d","ppt06b3d","ppt07c2d","ppt07a3d","ppt08c2d","ppt08e3d","ppt09b2d","ppt09a3d","ppt10b2d","ppt10a3d","ppt11b2d","ppt11b3d","ppt12c2d","ppt12b3d","ppt14b2d","ppt14b3d","ppt04tot_v","ppt05tot_v","ppt06tot_v","ppt07tot_v","ppt08tot_v","ppt09tot_v","ppt10tot_v","ppt11tot_v","ppt12tot_v","ppt14tot_v","pptsum04","pptsum05","pptsum06","pptsum07","pptsum08","pptsum09","pptsum10"
"MROTH02",534851,4242831,18.8858885173428,-74.5120807766988,33.5100277475786,-44.4828518507004,7.90784096636775,-7.64125347533939,6.33340741703879,-38.5026013376047,-55.0414197387916,-40.4459318325711,44.50013,59.04459,77.71455,73.59003,85.74137,86.99516,51.90696,52.79289,61.04079,61.3157,59.85055,63.40207,78.12386,80.65079,70.01999,80.22829,42.54279,53.05837,35.42569,41.90565,12,80,104,45,89,51,90,52,44,30,796.791338948858,4612.16328887847,1639.99897642038,331.659366100202,497.24080665446,628.425422787653,698.266232795914,698.266232795914,653.253846100652,440.13719972021,467.8571,443.7417,854.2587,852.2863,946.5455,801.6487,468.7601,571.705,535.649,561.9181,591.8221,492.8004,791.5555,787.0587,627.7624,637.5013,506.9579,547.4983,520.8151,607.599,393.799212,817.118,758.952,374.142,395.732,410.21,833.882,368.808,363.728,416.052,1251.479966,1227.709969,1735.509974,831.200006,845.209994,805.730009,1246.760017
"MROTH03",534878,4242440,18.8742143268377,-74.0832541336929,33.3229546891656,-44.3299382856967,7.81266781018014,-7.81098119747285,6.15683181590661,-38.385467210646,-54.8872870247884,-40.2283055026605,46.43055,59.87661,77.25821,73.33085,84.60726,86.95509,52.09252,52.9109,59.78745,60.39565,59.90717,63.28049,76.28207,80.30165,71.11024,80.40958,43.24734,53.20475,37.22766,42.23479,12,80,104,45,89,51,90,52,44,30,786.601676926861,4612.13119671261,1624.83824279561,329.932175163592,494.924228217779,625.269308290622,692.665353155468,692.665353155468,649.798258786516,438.596596121448,473.2964,466.3351,849.2394,850.2935,965.5237,820.3214,468.3727,570.5352,545.9384,575.9108,587.9417,489.8568,780.4589,775.5934,662.3571,665.6168,497.4382,544.416,520.7739,610.183,393.799212,817.118,758.952,374.142,395.732,410.21,833.882,368.808,363.728,416.052,1275.58997,1252.18998,1767.329992,847.590002,858.779985,818.250011,1274.459995
"MUTTE01",546621,4245888,30.5369937312995,-89.7823199627538,40.4582159031032,-57.3937506177046,7.08153606887927,-20.4992595914096,0.543326068097162,-48.9566266458299,-71.8834242196505,-49.2269462184236,75.93449,71.74434,75.6319,71.8756,88.62603,87.28255,49.72121,51.85305,69.15787,63.12432,59.70932,63.49831,81.51571,80.7841,50.85555,69.15945,47.24867,53.79078,48.9881,44.32159,78,81,82,53,78,54,85,46,53,63,700.776618586257,4715.5110163501,1841.06257844009,407.384946034421,607.592927558533,726.536660935083,759.571369106289,759.571369106289,778.114419998953,530.915087380697,721.3798,802.7365,1059.617,1031.145,1107.894,1113.541,524.1216,561.8659,494.3297,572.3301,485.0193,507.4569,590.528,606.2472,487.5136,568.0267,587.838,622.6866,408.5256,608.2448,862.584,1127.76,978.8,594.106,469.392,449.5,547.37,509.27,714.1,313.182,1138.94,1182.609985,1613.52001,692.049986,770.19999,772.260004,1038.540001
"MUTTE02",546183,4245853,32.9800394797875,-89.6071382822819,40.2003787886312,-56.1090176093474,7.10251030679096,-20.9629199648618,0.482877710112236,-46.5750567277669,-69.5292534496467,-48.9026463290595,76.09689,71.98791,75.61052,72.10165,88.82002,87.22397,49.86598,51.86625,69.12257,63.55625,60.25351,63.62563,81.63199,80.97627,51.22878,65.96161,47.32371,53.7645,49.07193,44.62128,78,81,82,53,78,54,85,46,53,63,717.734676974824,4701.33216536966,1967.33646044334,405.444543981602,590.25523266317,679.076773211527,755.911924322507,755.911924322507,755.829652554823,487.788187033365,738.6902,799.4578,1065.557,1024.015,1107.332,1094.434,529.6939,557.258,489.8471,607.9426,496.7598,510.1169,594.6441,612.6225,469.5703,551.6879,592.8818,630.8072,399.1205,591.308,862.584,1127.76,978.8,594.106,469.392,449.5,547.37,509.27,714.1,313.182,1119.60001,1167.799999,1592.059973,682.020003,760.110001,761.739986,1022.42001
"NELSO01",544914,4243687,39.8397943823878,-86.3985496770507,38.2815559471032,-51.446645077014,6.5772143959798,-23.2874938674354,-0.759363301773021,-39.0112095993973,-61.7908335355659,-46.5982670160525,74.41519,71.36207,69.55132,70.19752,87.80843,86.55682,50.785,52.07938,63.76066,60.5351,59.38389,62.84652,76.91985,79.83888,56.12564,59.58159,45.21711,52.55832,46.50205,45.62807,76,63,82,53,66,54,85,52,44,63,703.532666076914,4659.05826065205,2233.42608590648,388.941691420399,526.012975935586,523.680154072974,710.610082963577,710.610082963577,670.366079196156,354.777800123872,664.7964,753.1744,933.394,909.4113,1065.988,1057.85,544.9748,508.2548,501.8007,558.153,546.6226,512.1698,643.5377,680.0931,413.2137,559.8781,559.3233,583.3464,342.7733,450.7814,852.424,876.3,978.8,594.106,482.346,449.5,547.37,339.852,438.7,313.182,870.500001,985.499996,1320.829992,557.289999,640.700008,637.519995,836.880005
"NELSO02",545219,4243415,38.5985571991441,-86.1817238267504,38.2860059187526,-52.0735999261884,6.46886270462004,-23.2885966352444,-0.935659757962599,-40.2433736959717,-63.0154343785644,-46.6211483495903,73.9379,71.11031,69.57558,70.222,87.35991,86.51884,50.51021,51.9903,63.10381,60.1831,58.62688,62.50344,76.31441,79.63669,56.2914,60.82103,44.87857,52.31148,46.08985,45.00317,76,63,82,53,66,54,85,52,44,63,684.005132095946,4667.01817220768,2152.57740687885,388.824544652963,533.803203549975,546.706736548685,707.588653169204,707.588653169204,679.805561542925,376.990462356558,639.4218,740.1021,928.3798,906.381,1061.096,1050.779,536.9822,512.454,506,568.2242,536.1399,507.9435,632.0512,669.5483,450.1112,589.6063,547.1683,578.3013,351.947,470.8939,852.424,876.3,978.8,594.106,482.346,449.5,547.37,339.852,438.7,313.182,924.020004,1028.150028,1381.779995,585.25001,668.680021,666.440012,875.410004
"OTELL01",538589,4250177,35.0575015786069,-89.1330295115478,39.3138148643808,-48.7653446536749,9.15364337396609,-13.4734959641286,5.98564687537663,-36.4844286007872,-57.1481476494037,-47.4708014144338,69.93512,68.15949,72.57323,70.06548,96.55515,88.92394,52.02315,52.26117,67.61469,61.23685,70.41243,68.13892,87.32162,83.63992,69.74905,76.80405,57.88363,56.26694,39.50655,41.04576,74,72,91,49,54,72,89,80,53,38,985.102927273358,4608.19853180932,2507.62914693904,393.155116650283,525.358196379739,543.489947412629,810.365381072209,810.365381072209,688.415266811611,341.494597478105,740.2897,732.2283,770.7249,772.0955,1193.568,1212.678,517.8983,539.0129,574.4948,592.6631,586.6146,568.8311,888.707,872.5382,926.3121,885.4542,704.1343,676.1825,575.2165,519.4517,727.71,742.696,1304.544,518.668,651.256,588.772,829.31,892.048,714.1,538.3,969.090001,1008.439995,1386.660007,624.02,691.309997,671.009989,907.700012
"PARDI01",540106,4239786,28.5213338030372,-76.0923971523131,34.0646799886386,-46.9874047680948,6.18185911604735,-17.3591113271071,0.785259080152054,-38.5369405987015,-57.8882885000657,-41.4125874620476,76.36869,70.75543,77.27654,73.41428,88.49677,86.825,56.23986,54.76458,51.1646,57.10574,63.5402,64.46152,68.52033,76.58901,77.91936,81.09181,49.45371,53.7706,51.0279,45.0486,79,81,82,59,50,66,58,82,49,44,631.009182036635,4638.58800559731,1727.60289909399,343.423408117133,494.612576517756,560.862395796749,645.665914720016,645.665914720016,634.439388817172,398.173520041057,708.3765,670.8904,925.1905,912.5486,1002.821,936.9861,592.9167,541.4954,656.2216,590.3395,638.998,589.475,802.1069,807.7938,989.9309,971.3564,522.7906,521.1444,591.0731,566.611,681.228,936.244,978.8,599.694,714.248,629.92,815.848,1035.05,525.526,627.38,1018.1,1106.109997,1490.839983,655.220018,731.339999,704.600002,965.759995
"PARSO01",538483,4250998,34.0453812928999,-90.1399083884831,39.819751250892,-49.5225277892383,9.39321372020306,-12.749453163006,6.50747140411018,-37.5933709989186,-58.280821147292,-48.0622215159533,70.61445,68.47257,71.30653,69.67101,96.53894,89.06676,51.69992,52.16165,68.6603,61.5965,71.681,68.68332,87.32686,83.62823,67.91216,76.94598,58.23584,56.87204,39.84987,41.32615,74,72,91,60,90,72,89,80,53,38,1005.19864561141,4611.92149639854,2495.72657635809,397.551003942239,536.80510102328,568.680250385924,825.31784517216,825.31784517216,704.49052995272,361.023576366093,689.1912,711.3655,746.147,754.3146,1212.469,1210.292,507.44,547.8779,574.9333,593.7451,563.3592,560.7523,867.5724,845.8137,829.2343,828.0193,698.0502,681.3792,565.5473,537.2148,727.71,742.696,1304.544,557.276,360.68,588.772,829.31,892.048,714.1,538.3,1033.069992,1043.169987,1454.90003,660.289996,723.160001,693.829998,950.310013
"PETER01",538073,4249851,35.8822549330878,-88.3703819887005,38.885822676738,-47.6900466171437,9.13594140425428,-13.4133299279874,6.02927965428448,-34.9746183497211,-55.4451074482663,-46.9408912456503,68.45601,67.11537,72.98899,70.29514,96.98125,88.97432,53.04684,52.69809,68.89703,61.75834,69.73319,67.73636,87.15628,83.45762,69.24515,73.96468,58.8876,56.5116,37.52711,40.72748,74,72,91,60,90,72,89,80,53,38,990.478057145724,4598.56355605751,2554.02236453129,389.077100035025,512.57122390504,516.167581183547,803.77398104412,803.77398104412,672.214276581455,317.342364562895,705.1013,716.4482,778.4915,778.2111,1187.946,1235.194,525.8853,534.315,550.6273,587.6428,596.5976,566.8452,889.1836,870.6742,895.6865,863.2207,694.5856,653.0907,574.4288,479.204,727.71,742.696,1304.544,557.276,360.68,588.772,829.31,892.048,714.1,538.3,932.630015,987.049999,1347.229982,601.230006,674.070004,658.070011,882.609999
"PETSN01",543423,4251622,34.2719467031529,-95.3463506072179,42.465067730129,-55.7796340967431,9.02516093459793,-16.5099216794091,4.52968945407218,-44.7090651297461,-67.5037340909185,-51.4138890145293,77.86378,71.86047,65.63053,67.40276,93.38035,88.31192,46.87709,50.46326,60.58453,59.5301,71.82742,68.70001,83.10197,81.95845,62.11826,73.8459,51.81911,55.4576,50.44223,42.96244,72,51,98,49,54,79,81,80,53,38,940.793676633703,4670.83013396902,2362.67578461746,425.236208750155,599.392821250425,672.554858072523,848.473585544995,848.473585544995,778.889903279437,456.737819544141,1225.483,911.2354,899.0309,882.3915,1222.302,1210.601,468.6737,553.7713,723.4848,699.5046,514.8613,531.576,803.5094,786.8663,762.4735,782.9356,699.8913,720.9074,548.0834,640.0698,1193.038,864.108,1427.48,518.668,651.256,507.746,882.142,892.048,714.1,538.3,1092.480012,1117.550014,1547.479986,668.770004,740.09,738.529992,985.150002
"PETSN02",543541,4251969,33.5323592667427,-95.8866824110212,42.759163578414,-56.3778762737375,9.11670500133094,-16.2123577090785,4.72174254313382,-45.6133886023459,-68.4523606294156,-51.7653128615115,78.44617,71.78728,64.51859,66.97202,93.39648,88.29639,46.59634,50.39627,60.28106,59.51645,72.09639,68.96777,83.09855,81.88359,61.55317,74.18002,51.68707,55.51255,50.50278,42.97176,83,51,98,49,57,79,81,80,53,38,945.895054102675,4675.44327119765,2338.86429287013,427.837018210436,607.590832266786,691.196361271691,855.661781395823,855.661781395823,789.89203465462,472.285630939417,1227.652,905.1877,900.4288,884.4008,1228.697,1227.331,463.1719,559.3901,737.3339,713.9241,513.7268,528.0237,803.8314,785.327,749.1558,778.0566,699.6271,719.98,552.2107,649.0178,1033.272,864.108,1427.48,518.668,902.97,507.746,882.142,892.048,714.1,538.3,1097.220025,1129.440014,1558.799969,671.620012,740.450009,744.980014,990.290009
"PFEND01",535828,4240691,21.1083354573866,-73.0960100847549,32.8311766320867,-44.0927030419735,7.22174764016653,-10.1917504662861,4.6071649784164,-37.5767285309848,-54.496383767398,-39.7107442820623,61.11407,64.61634,78.43843,73.2085,83.3334,86.77052,55.31451,54.31009,54.49513,58.37372,62.12185,64.08427,70.24938,78.86794,77.43646,81.94318,50.56538,55.71725,46.88418,44.79061,12,82,47,45,46,51,58,82,49,44,729.783429576293,4613.98959651239,1622.23066600371,326.707128447491,484.257177491846,594.156582458034,665.963247480287,665.963247480287,631.848028238637,417.766621995089,515.4446,567.9567,843.0708,843.0853,1007.188,832.6562,489.1364,576.0704,589.9907,584.251,584.3618,500.1725,751.7924,749.1723,838.3219,794.6569,473.8539,516.8015,543.7303,602.3838,393.799212,991.362,1213.358,374.142,697.738,410.21,815.848,1035.05,525.526,627.38,1231.519979,1240.009987,1733.549992,819.689992,841.029989,800.069986,1191.419994
"PFEND02",536553,4241305,18.7041181745354,-73.8817940307856,33.3839856524469,-45.9374125820662,7.21550310798977,-9.95184620268899,4.59133194588598,-40.5631371489646,-57.6402006616953,-40.3998530136602,60.92399,64.20084,79.13393,73.45966,85.99174,87.02344,54.98723,54.07874,54.23597,58.12086,61.89793,64.2907,69.8204,79.17369,76.73203,80.9508,47.86253,54.40658,44.69432,44.25546,78,82,47,45,46,51,58,82,49,44,712.507173701654,4632.006524969,1493.16106561963,331.633098716778,507.530552349534,651.032293447195,674.022656667168,674.022656667168,661.501571760062,468.943117144553,559.0451,578.7845,886.0526,884.9063,998.4382,892.7382,514.6614,565.7905,615.8319,613.0754,619.6775,519.2727,781.7341,774.3746,879.6031,827.7537,509.1343,545.345,573.4918,621.3867,704.596,991.362,1213.358,374.142,697.738,410.21,815.848,1035.05,525.526,627.38,1313.629975,1305.309998,1828.339998,872.210012,885.910009,840.989985,1291.459984
"PHILL01",540664,4248079,38.0699633133095,-88.1891978365844,38.8551406562438,-48.9938631642315,8.30348957627423,-17.0580890034949,3.67978515039064,-36.0361866424687,-57.4475560012717,-47.0359378608977,71.878,69.84992,71.91035,70.14826,94.54568,88.13498,51.16046,51.77691,62.04013,59.71617,67.31635,66.51264,85.03439,83.4302,71.32549,74.83147,53.2136,54.10174,43.88547,42.14528,72,72,104,49,54,72,87,77,53,38,900.387682727704,4619.0253338303,2487.91026901665,390.988029624497,516.331327735567,510.709586989531,775.342008597965,775.342008597965,670.44628507581,322.136782576731,1002.089,943.8863,865.9603,848.9003,1141.915,1179.483,548.0179,522.2841,593.9232,584.8199,621.7015,561.9706,950.4512,976.128,1074.41,1017.802,713.7661,676.3964,544.1428,492.7163,1193.038,742.696,758.952,518.668,651.256,588.772,1031.2,1074.7,714.1,538.3,906.660002,975.409996,1327.890028,574.999998,650.620001,644.810009,856.530008
"PHILL02",540835,4247580,37.2333013215871,-87.5175235917949,38.6206125535733,-49.1376821880026,8.14309966804839,-17.1590159392954,3.42278944344984,-36.6000534046448,-57.9298209449969,-46.7696801114115,72.47227,70.01803,71.3391,70.14006,94.1451,87.99881,51.40747,51.88973,61.78867,59.93342,66.57349,66.13744,84.44433,83.17789,70.52385,74.57188,52.38338,53.84881,44.17389,42.85888,72,63,104,49,54,72,87,77,53,38,878.442139202727,4623.44887713001,2421.70894098024,388.657055732928,517.983401290665,520.819745677459,767.283020212749,767.283020212749,671.823316134948,333.484800198506,1007.589,919.8799,878.2285,861.77,1130.708,1165.808,556.4345,517.1752,582.5417,580.9838,628.5862,557.1921,944.2017,970.5229,1012.882,973.3699,708.1263,673.1447,519.1481,494.8138,1193.038,876.3,758.952,518.668,651.256,588.772,1031.2,1074.7,714.1,538.3,902.410028,973.690002,1326.319998,571.429994,646.810016,642.930004,856.459993
"PONTI02",544927,4249743,31.1092352124231,-93.559881282115,41.9673361543015,-57.2911253605928,8.34870522548073,-17.4912213740886,3.22852043371743,-47.9614762919418,-70.7692386016437,-50.9026075392358,76.65324,72.07785,72.24566,69.88229,91.80724,87.78461,48.35529,51.14868,65.15702,61.25842,67.6283,66.20299,82.97713,81.5839,57.53241,72.31822,50.77982,55.01457,51.98765,43.54227,78,81,82,49,78,72,85,46,53,38,846.244270056465,4697.57594557593,2088.01365845724,420.51459997548,615.274887886742,727.11620759455,820.900347640965,820.900347640965,795.479820749729,514.869735703895,1191.94,854.07,997.952,975.4886,1178.893,1183.766,506.8572,570.0497,611.1535,636.6773,498.6263,527.2167,718.6819,707.8621,679.675,695.5894,670.7171,689.0916,495.2166,642.6404,862.584,1127.76,978.8,518.668,469.392,588.772,547.37,509.27,714.1,538.3,1129.280016,1169.110001,1598.899994,686.019991,757.360017,765.16001,1015.900005
"REDDE01",542228,4240344,37.7679531241088,-79.639247538667,35.2367392388863,-47.2217999727058,5.97769546337886,-22.0546238471625,-0.993544031822815,-35.3812005781602,-56.5168243521374,-42.9041861243438,75.01634,70.76426,72.50995,71.51264,87.64124,86.17591,53.67023,53.45001,52.96978,58.16893,61.38351,63.2624,70.76005,77.54003,71.68156,72.77461,45.72093,52.48476,47.90531,44.64759,79,81,82,59,50,66,58,82,49,44,643.829653784438,4631.33148679532,2091.94422728765,358.475594883778,480.400724404509,467.86454282717,651.185853285152,651.185853285152,611.412353913661,314.564557240879,693.3759,680.4776,895.9122,878.8098,1014.307,1012.967,581.1642,492.4193,598.0606,523.4531,617.0975,560.2702,731.1678,738.3341,778.1132,797.0142,520.3074,509.3424,476.0777,409.9696,681.228,936.244,978.8,599.694,714.248,629.92,815.848,1035.05,525.526,627.38,772.44998,927.219997,1223.999989,515.130013,601.029994,584.259983,768.000008
"REDDE02",541908,4240063,35.3252337940612,-78.7276543601066,34.959406737957,-47.4165435110762,5.9523419329685,-21.1272359115532,-0.742582140641408,-36.5438291518387,-57.3024644815383,-42.5630343351363,75.33649,70.8596,73.44716,71.82932,87.75257,86.3243,54.16805,53.71427,52.33507,57.95556,61.75893,63.44442,70.70075,77.3827,73.19975,75.61679,46.44317,52.74265,48.66143,44.63957,79,81,82,59,50,66,58,82,49,44,630.530004953901,4636.09575228553,1978.65063935191,354.977924368059,486.24647816472,496.369584370143,647.566520500702,647.566520500702,619.551945166992,341.122952949048,697.2535,677.488,900.3336,885.8864,1010.813,1000.982,584.4879,491.4099,611.1469,539.5624,620.3994,568.2202,743.7877,750.7168,824.4213,829.9539,517.7579,511.0667,497.6533,451.4516,681.228,936.244,978.8,599.694,714.248,629.92,815.848,1035.05,525.526,627.38,850.920006,984.149998,1308.33,556.360009,641.290009,622.42001,829.039999
"SAWI01",540053,4238673,28.8778614984997,-74.9606401773377,33.5477537000834,-46.4547096324036,5.91807596557302,-17.953479293315,0.2614509654003,-37.9420648860805,-57.2264614198904,-40.8113630555531,77.16048,71.46655,78.81186,74.68634,88.63423,86.83408,57.45045,55.32949,50.88316,56.08583,64.36095,64.71543,73.1487,77.56868,80.27331,82.32991,53.60927,55.39651,54.68401,45.40549,79,81,82,59,50,66,82,83,58,44,604.726372721133,4636.0114583084,1703.89747912145,338.767397040659,486.411769699462,546.198491351818,630.018932996924,630.018932996924,622.496388786023,388.518355625695,690.6196,670.4727,935.6935,914.519,993.0687,936.3317,588.2749,536.0875,672.4457,589.7458,620.886,597.9526,803.5114,814.9704,1001.706,978.3087,503.0399,497.467,580.5263,551.4933,681.228,936.244,978.8,599.694,714.248,629.92,841.248,996.188,500.126,627.38,981.660014,1080.220001,1453.279976,643.690019,712.380003,689.850021,943.550005
"SCHIEK01",535288,4242087,18.3235620356858,-73.8707164353037,33.2963509812204,-44.8268275283232,7.64894930735935,-8.20026584950353,5.78781823073646,-39.2375816055753,-55.8236828755434,-40.2213944900658,49.25066,60.99517,77.64895,73.30152,84.56834,86.97469,52.86937,53.22479,58.00054,59.35629,60.33364,63.51082,74.21465,79.95362,72.88684,80.6264,44.6244,53.58364,39.59446,42.84697,12,82,104,45,46,51,90,52,44,30,764.072375954177,4618.74327922366,1566.07090585662,329.808241013791,499.794800807941,638.526084168011,687.163642741578,687.163642741578,654.975942942506,452.602825389182,491.4468,497.529,858.4067,859.9086,982.8282,851.7575,477.9974,566.8491,568.9696,592.5859,595.4683,494.3933,775.9608,769.9606,729.9067,716.6452,497.5264,545.3927,532.5908,614.9761,393.799212,991.362,758.952,374.142,697.738,410.21,833.882,368.808,363.728,416.052,1287.039988,1266.049988,1786.010012,855.370009,866.869985,825.319998,1279.06002
"SCHIEK02",535759,4241657,19.1993913977673,-73.8177968985045,33.2589344663669,-44.9620269523297,7.45533075052337,-9.13650820233308,5.22086675405056,-39.1563163052611,-55.9738585436661,-40.2058098844772,53.59447,62.18729,78.15642,73.32735,84.69754,86.95217,53.74957,53.58226,56.3446,58.71789,60.91236,63.79416,72.32612,79.55186,74.61168,81.00033,46.16338,54.03792,41.94878,43.49074,12,82,104,45,46,51,58,82,49,44,745.215802635568,4620.88362667042,1568.79990248793,330.053193694858,498.302943040526,630.539560314812,680.010680651412,680.010680651412,651.489169170718,447.641540210548,511.8412,531.3599,865.7219,864.2317,993.7467,847.418,489.0596,573.2932,587.7414,592.7105,601.9312,500.8959,773.3311,766.7979,790.3018,760.3641,497.7455,540.817,545.2028,615.822,393.799212,991.362,758.952,374.142,697.738,410.21,815.848,1035.05,525.526,627.38,1301.24001,1286.000008,1805.790005,864.769974,875.949993,832.360003,1289.409996
