plot.id,tag,spp,dbh,year,stem.status,slc,log10_slc
ANN03,5634,UMCA,9,2011,alive,101,2.008600172
ANN03,5656,UMCA,4,2010,alive,35,1.556302501
ANN03,5656,UMCA,4,2011,alive,205,2.31386722
ANN03,5657,UMCA,8,2010,alive,11,1.079181246
ANN03,5657,UMCA,8,2011,alive,141,2.152288344
ANN03,5658,UMCA,4,2010,alive,38,1.591064607
ANN03,5658,UMCA,4,2011,alive,148,2.173186268
ANN03,5660,UMCA,3,2010,alive,29,1.477121255
ANN03,5660,UMCA,3,2011,alive,173,2.240549248
ANN03,5661,UMCA,3,2010,alive,40,1.612783857
ANN03,5661,UMCA,3,2011,alive,100,2.004321374
ANN03,5662,UMCA,4,2010,alive,38,1.591064607
ANN03,5662,UMCA,4,2011,alive,56,1.755874856
ANN04,392,UMCA,20,2004,alive,0,0
ANN04,392,UMCA,20,2005,alive,2,0.477121255
ANN04,392,UMCA,20,2006,alive,0,0
ANN04,392,UMCA,20,2007,alive,23,1.380211242
ANN04,392,UMCA,20,2008,alive,28,1.462397998
ANN04,392,UMCA,20,2009,alive,29,1.477121255
ANN04,392,UMCA,20,2010,alive,14,1.176091259
ANN04,392,UMCA,20,2011,alive,21,1.342422681
ANN04,395,UMCA,12,2004,alive,2,0.477121255
ANN04,395,UMCA,12,2005,alive,7,0.903089987
ANN04,395,UMCA,12,2006,alive,18,1.278753601
ANN04,395,UMCA,12,2007,alive,30,1.491361694
ANN04,395,UMCA,12,2008,alive,57,1.763427994
ANN04,395,UMCA,12,2009,alive,57,1.763427994
ANN04,395,UMCA,12,2010,alive,29,1.477121255
ANN04,395,UMCA,12,2011,alive,25,1.414973348
ANN04,503,UMCA,13,2004,alive,11,1.079181246
ANN04,503,UMCA,13,2005,alive,13,1.146128036
ANN04,503,UMCA,13,2006,alive,46,1.672097858
ANN04,503,UMCA,13,2007,alive,45,1.662757832
ANN04,503,UMCA,13,2008,alive,46,1.672097858
ANN04,503,UMCA,13,2009,alive,79,1.903089987
ANN04,503,UMCA,13,2010,alive,70,1.851258349
ANN04,503,UMCA,13,2011,alive,45,1.662757832
ANN04,518,UMCA,16,2004,alive,6,0.84509804
ANN04,518,UMCA,16,2005,alive,16,1.230448921
ANN04,518,UMCA,16,2006,alive,4,0.698970004
ANN04,518,UMCA,16,2007,alive,27,1.447158031
ANN04,518,UMCA,16,2008,alive,30,1.491361694
ANN04,518,UMCA,16,2009,alive,83,1.924279286
ANN04,518,UMCA,16,2010,alive,24,1.397940009
ANN04,518,UMCA,16,2011,alive,18,1.278753601
ANN04,521,UMCA,8,2004,alive,14,1.176091259
ANN04,521,UMCA,8,2005,alive,0,0
ANN04,521,UMCA,8,2006,alive,1,0.301029996
ANN04,521,UMCA,8,2007,alive,100,2.004321374
ANN04,521,UMCA,8,2008,alive,80,1.908485019
ANN04,521,UMCA,8,2009,alive,97,1.991226076
ANN04,521,UMCA,8,2010,alive,113,2.056904851
ANN04,521,UMCA,8,2011,alive,24,1.397940009
ANN04,526,UMCA,7,2004,alive,0,0
ANN04,526,UMCA,7,2005,alive,18,1.278753601
ANN04,526,UMCA,7,2006,alive,3,0.602059991
ANN04,526,UMCA,7,2007,alive,39,1.602059991
ANN04,526,UMCA,7,2008,alive,37,1.579783597
ANN04,526,UMCA,7,2009,alive,51,1.716003344
ANN04,526,UMCA,7,2010,alive,29,1.477121255
ANN04,526,UMCA,7,2011,alive,25,1.414973348
ANN04,549,UMCA,5,2004,alive,3,0.602059991
ANN04,549,UMCA,5,2005,alive,10,1.041392685
ANN04,549,UMCA,5,2006,alive,5,0.77815125
ANN04,549,UMCA,5,2007,alive,85,1.934498451
ANN04,549,UMCA,5,2008,alive,73,1.86923172
ANN04,549,UMCA,5,2009,alive,100,2.004321374
ANN04,549,UMCA,5,2010,alive,49,1.698970004
ANN04,549,UMCA,5,2011,alive,43,1.643452676
ANN04,595,UMCA,17,2004,alive,0,0
ANN04,595,UMCA,17,2005,alive,0,0
ANN04,595,UMCA,17,2006,alive,0,0
ANN04,595,UMCA,17,2007,alive,15,1.204119983
ANN04,595,UMCA,17,2008,alive,41,1.62324929
ANN04,595,UMCA,17,2009,alive,66,1.826074803
ANN04,595,UMCA,17,2010,alive,37,1.579783597
ANN04,595,UMCA,17,2011,alive,12,1.113943352
ANN04,597,UMCA,4,2004,alive,0,0
ANN04,597,UMCA,4,2005,alive,4,0.698970004
ANN04,597,UMCA,4,2006,alive,4,0.698970004
ANN04,597,UMCA,4,2007,alive,69,1.84509804
ANN04,597,UMCA,4,2008,alive,26,1.431363764
ANN04,597,UMCA,4,2009,alive,119,2.079181246
ANN04,597,UMCA,4,2010,alive,47,1.681241237
ANN04,597,UMCA,4,2011,alive,15,1.204119983
ANN04,603,UMCA,7,2004,alive,20,1.322219295
ANN04,603,UMCA,7,2005,alive,10,1.041392685
ANN04,603,UMCA,7,2006,alive,47,1.681241237
ANN04,603,UMCA,7,2007,alive,46,1.672097858
ANN04,603,UMCA,7,2008,alive,48,1.69019608
ANN04,603,UMCA,7,2009,alive,52,1.72427587
ANN04,603,UMCA,7,2010,alive,19,1.301029996
ANN04,603,UMCA,7,2011,alive,16,1.230448921
ANN04,611,UMCA,12,2004,alive,4,0.698970004
ANN04,611,UMCA,12,2005,alive,6,0.84509804
ANN04,611,UMCA,12,2006,alive,7,0.903089987
ANN04,611,UMCA,12,2007,alive,39,1.602059991
ANN04,611,UMCA,12,2008,alive,42,1.633468456
ANN04,611,UMCA,12,2009,alive,49,1.698970004
ANN04,611,UMCA,12,2010,alive,38,1.591064607
ANN04,611,UMCA,12,2011,alive,18,1.278753601
ANN04,643,UMCA,13,2004,alive,6,0.84509804
ANN04,643,UMCA,13,2005,alive,0,0
ANN04,643,UMCA,13,2006,alive,2,0.477121255
ANN04,643,UMCA,13,2007,alive,13,1.146128036
ANN04,643,UMCA,13,2008,alive,34,1.544068044
ANN04,643,UMCA,13,2009,alive,43,1.643452676
ANN04,643,UMCA,13,2010,alive,35,1.556302501
ANN04,643,UMCA,13,2011,alive,5,0.77815125
ANN04,1904,UMCA,12,2005,alive,3,0.602059991
ANN04,1904,UMCA,12,2006,alive,1,0.301029996
ANN04,1904,UMCA,12,2007,alive,11,1.079181246
ANN04,1904,UMCA,12,2008,alive,34,1.544068044
ANN04,1904,UMCA,12,2009,alive,51,1.716003344
ANN04,1904,UMCA,12,2010,alive,38,1.591064607
ANN04,1904,UMCA,12,2011,alive,5,0.77815125
ANN05,262,UMCA,8,2004,alive,13,1.146128036
ANN05,262,UMCA,8,2005,alive,1,0.301029996
ANN05,262,UMCA,8,2006,alive,51,1.716003344
ANN05,262,UMCA,8,2007,alive,87,1.944482672
ANN05,262,UMCA,8,2008,alive,71,1.857332496
ANN05,262,UMCA,8,2009,alive,52,1.72427587
ANN05,262,UMCA,8,2010,alive,11,1.079181246
ANN05,262,UMCA,8,2011,alive,28,1.462397998
ANN05,347,UMCA,8,2004,alive,62,1.799340549
ANN05,347,UMCA,8,2005,alive,14,1.176091259
ANN05,347,UMCA,8,2006,alive,61,1.792391689
ANN05,347,UMCA,8,2007,alive,49,1.698970004
ANN05,347,UMCA,8,2008,alive,37,1.579783597
ANN05,347,UMCA,8,2009,alive,70,1.851258349
ANN05,347,UMCA,8,2010,alive,14,1.176091259
ANN05,347,UMCA,8,2011,alive,37,1.579783597
ANN05,536,UMCA,13,2004,alive,76,1.886490725
ANN05,536,UMCA,13,2005,alive,24,1.397940009
ANN05,536,UMCA,13,2006,alive,27,1.447158031
ANN05,536,UMCA,13,2007,alive,36,1.568201724
ANN05,536,UMCA,13,2008,alive,29,1.477121255
ANN05,536,UMCA,13,2009,alive,54,1.740362689
ANN05,536,UMCA,13,2010,alive,35,1.556302501
ANN05,536,UMCA,13,2011,alive,90,1.959041392
ANN05,554,UMCA,7,2004,alive,23,1.380211242
ANN05,554,UMCA,7,2005,alive,23,1.380211242
ANN05,554,UMCA,7,2006,alive,81,1.913813852
ANN05,554,UMCA,7,2007,alive,36,1.568201724
ANN05,554,UMCA,7,2008,alive,7,0.903089987
ANN05,554,UMCA,7,2009,alive,19,1.301029996
ANN05,554,UMCA,7,2010,alive,2,0.477121255
ANN05,554,UMCA,7,2011,alive,5,0.77815125
ANN05,568,UMCA,12,2004,alive,13,1.146128036
ANN05,568,UMCA,12,2005,alive,8,0.954242509
ANN05,568,UMCA,12,2006,alive,20,1.322219295
ANN05,568,UMCA,12,2007,alive,36,1.568201724
ANN05,568,UMCA,12,2008,alive,31,1.505149978
ANN05,568,UMCA,12,2009,alive,36,1.568201724
ANN05,568,UMCA,12,2010,alive,37,1.579783597
ANN05,568,UMCA,12,2011,alive,36,1.568201724
ANN05,630,UMCA,12,2004,alive,106,2.029383778
ANN05,630,UMCA,12,2005,alive,102,2.012837225
ANN05,630,UMCA,12,2006,alive,28,1.462397998
ANN05,630,UMCA,12,2007,alive,13,1.146128036
ANN05,630,UMCA,12,2008,alive,17,1.255272505
ANN05,630,UMCA,12,2009,alive,22,1.361727836
ANN05,630,UMCA,12,2010,alive,8,0.954242509
ANN05,630,UMCA,12,2011,alive,30,1.491361694
ANN05,637,UMCA,10,2004,alive,73,1.86923172
ANN05,637,UMCA,10,2005,alive,27,1.447158031
ANN05,637,UMCA,10,2006,alive,89,1.954242509
ANN05,637,UMCA,10,2007,alive,79,1.903089987
ANN05,637,UMCA,10,2008,alive,55,1.748188027
ANN05,637,UMCA,10,2009,alive,23,1.380211242
ANN05,637,UMCA,10,2010,alive,10,1.041392685
ANN05,637,UMCA,10,2011,alive,35,1.556302501
ANN05,652,UMCA,12,2004,alive,83,1.924279286
ANN05,652,UMCA,12,2005,alive,30,1.491361694
ANN05,652,UMCA,12,2006,alive,183,2.264817823
ANN05,652,UMCA,12,2007,alive,28,1.462397998
ANN05,652,UMCA,12,2008,alive,18,1.278753601
ANN05,652,UMCA,12,2009,alive,24,1.397940009
ANN05,652,UMCA,12,2010,alive,13,1.146128036
ANN05,652,UMCA,12,2011,alive,10,1.041392685
ANN05,662,UMCA,12,2004,alive,16,1.230448921
ANN05,662,UMCA,12,2005,alive,6,0.84509804
ANN05,662,UMCA,12,2006,alive,41,1.62324929
ANN05,662,UMCA,12,2007,alive,27,1.447158031
ANN05,662,UMCA,12,2008,alive,33,1.531478917
ANN05,662,UMCA,12,2009,alive,33,1.531478917
ANN05,662,UMCA,12,2010,alive,6,0.84509804
ANN05,662,UMCA,12,2011,alive,76,1.886490725
ANN05,691,UMCA,6,2004,alive,78,1.897627091
ANN05,691,UMCA,6,2005,alive,59,1.77815125
ANN05,691,UMCA,6,2006,alive,144,2.161368002
ANN05,691,UMCA,6,2007,alive,58,1.770852012
ANN05,691,UMCA,6,2008,alive,41,1.62324929
ANN05,691,UMCA,6,2009,alive,35,1.556302501
ANN05,691,UMCA,6,2010,alive,39,1.602059991
ANN05,691,UMCA,6,2011,alive,101,2.008600172
ANN05,694,UMCA,8,2004,alive,82,1.919078092
ANN05,694,UMCA,8,2005,alive,86,1.939519253
ANN05,694,UMCA,8,2006,alive,48,1.69019608
ANN05,694,UMCA,8,2007,alive,43,1.643452676
ANN05,694,UMCA,8,2008,alive,39,1.602059991
ANN05,694,UMCA,8,2009,alive,17,1.255272505
ANN05,694,UMCA,8,2010,alive,32,1.51851394
ANN05,694,UMCA,8,2011,alive,93,1.973127854
ANN05,1901,UMCA,11,2005,alive,2,0.477121255
ANN05,1901,UMCA,11,2006,alive,107,2.033423755
ANN05,1901,UMCA,11,2007,alive,27,1.447158031
ANN05,1901,UMCA,11,2008,alive,34,1.544068044
ANN05,1901,UMCA,11,2009,alive,57,1.763427994
ANN05,1901,UMCA,11,2010,alive,36,1.568201724
ANN05,1901,UMCA,11,2011,alive,102,2.012837225
ANN05,1902,UMCA,12,2005,alive,20,1.322219295
ANN05,1902,UMCA,12,2006,alive,128,2.11058971
ANN05,1902,UMCA,12,2007,alive,51,1.716003344
ANN05,1902,UMCA,12,2008,alive,28,1.462397998
ANN05,1902,UMCA,12,2009,alive,30,1.491361694
ANN05,1902,UMCA,12,2010,alive,18,1.278753601
ANN05,1902,UMCA,12,2011,alive,136,2.136720567
ANN05,1903,UMCA,6,2005,alive,5,0.77815125
ANN05,1903,UMCA,6,2006,alive,57,1.763427994
ANN05,1903,UMCA,6,2007,alive,37,1.579783597
ANN05,1903,UMCA,6,2008,alive,16,1.230448921
ANN05,3176,UMCA,7,2004,alive,60,1.785329835
ANN05,3176,UMCA,7,2005,alive,48,1.69019608
ANN05,3176,UMCA,7,2006,alive,63,1.806179974
ANN05,3176,UMCA,7,2007,alive,15,1.204119983
ANN05,3176,UMCA,7,2008,alive,16,1.230448921
ANN05,3176,UMCA,7,2009,alive,34,1.544068044
ANN05,3176,UMCA,7,2010,alive,8,0.954242509
ANN05,3176,UMCA,7,2011,alive,8,0.954242509
ANN06,106,UMCA,14,2004,alive,36,1.568201724
ANN06,106,UMCA,14,2005,alive,148,2.173186268
ANN06,106,UMCA,14,2006,alive,0,0
ANN06,106,UMCA,14,2007,alive,72,1.86332286
ANN06,106,UMCA,14,2008,alive,61,1.792391689
ANN06,106,UMCA,14,2009,alive,63,1.806179974
ANN06,106,UMCA,14,2010,alive,83,1.924279286
ANN06,106,UMCA,14,2011,alive,95,1.982271233
ANN06,3054,UMCA,24,2004,alive,0,0
ANN06,3054,UMCA,24,2005,alive,116,2.068185862
ANN06,3054,UMCA,24,2006,alive,0,0
ANN06,3054,UMCA,24,2007,alive,33,1.531478917
ANN06,3054,UMCA,24,2008,alive,33,1.531478917
ANN06,3054,UMCA,24,2009,alive,36,1.568201724
ANN06,3054,UMCA,24,2010,alive,8,0.954242509
ANN06,3054,UMCA,24,2011,alive,0,0
ANN06,3055,UMCA,9,2004,alive,3,0.602059991
ANN06,3055,UMCA,9,2005,alive,92,1.968482949
ANN06,3055,UMCA,9,2006,alive,0,0
ANN06,3055,UMCA,9,2007,alive,26,1.431363764
ANN06,3055,UMCA,9,2008,alive,34,1.544068044
ANN06,3055,UMCA,9,2009,alive,50,1.707570176
ANN06,3055,UMCA,9,2010,alive,26,1.431363764
ANN06,3055,UMCA,9,2011,alive,24,1.397940009
ANN06,3056,UMCA,14,2004,alive,0,0
ANN06,3056,UMCA,14,2005,alive,124,2.096910013
ANN06,3056,UMCA,14,2006,alive,0,0
ANN06,3056,UMCA,14,2007,alive,24,1.397940009
ANN06,3056,UMCA,14,2008,alive,52,1.72427587
ANN06,3056,UMCA,14,2009,alive,42,1.633468456
ANN06,3056,UMCA,14,2010,alive,10,1.041392685
ANN06,3056,UMCA,14,2011,alive,21,1.342422681
ANN06,3057,UMCA,8,2004,alive,2,0.477121255
ANN06,3057,UMCA,8,2005,alive,97,1.991226076
ANN06,3057,UMCA,8,2006,alive,0,0
ANN06,3057,UMCA,8,2007,alive,42,1.633468456
ANN06,3057,UMCA,8,2008,alive,48,1.69019608
ANN06,3057,UMCA,8,2009,alive,27,1.447158031
ANN06,3057,UMCA,8,2010,alive,25,1.414973348
ANN06,3057,UMCA,8,2011,alive,23,1.380211242
ANN06,3058,UMCA,10,2004,alive,20,1.322219295
ANN06,3058,UMCA,10,2005,alive,143,2.158362492
ANN06,3058,UMCA,10,2006,alive,0,0
ANN06,3058,UMCA,10,2007,alive,109,2.041392685
ANN06,3058,UMCA,10,2008,alive,54,1.740362689
ANN06,3058,UMCA,10,2009,alive,67,1.832508913
ANN06,3058,UMCA,10,2010,alive,41,1.62324929
ANN06,3058,UMCA,10,2011,alive,87,1.944482672
ANN06,3059,UMCA,9,2004,alive,19,1.301029996
ANN06,3059,UMCA,9,2005,alive,160,2.206825876
ANN06,3059,UMCA,9,2006,alive,0,0
ANN06,3059,UMCA,9,2007,alive,49,1.698970004
ANN06,3059,UMCA,9,2008,alive,39,1.602059991
ANN06,3059,UMCA,9,2009,alive,50,1.707570176
ANN06,3059,UMCA,9,2010,alive,65,1.819543936
ANN06,3059,UMCA,9,2011,alive,91,1.963787827
ANN06,3060,UMCA,8,2004,alive,21,1.342422681
ANN06,3060,UMCA,8,2005,alive,146,2.167317335
ANN06,3060,UMCA,8,2006,alive,0,0
ANN06,3060,UMCA,8,2007,alive,113,2.056904851
ANN06,3060,UMCA,8,2008,alive,62,1.799340549
ANN06,3060,UMCA,8,2009,alive,64,1.812913357
ANN06,3060,UMCA,8,2010,alive,87,1.944482672
ANN06,3060,UMCA,8,2011,alive,76,1.886490725
ANN06,5208,UMCA,6,2006,alive,0,0
ANN06,5208,UMCA,6,2007,alive,64,1.812913357
ANN06,5208,UMCA,6,2008,alive,91,1.963787827
ANN06,5208,UMCA,6,2009,alive,54,1.740362689
ANN06,5208,UMCA,6,2010,alive,56,1.755874856
ANN06,5208,UMCA,6,2011,alive,71,1.857332496
ANN06,6100,UMCA,11,2005,alive,141,2.152288344
ANN06,6100,UMCA,11,2006,alive,2,0.477121255
ANN06,6100,UMCA,11,2007,alive,117,2.071882007
ANN06,6100,UMCA,11,2008,alive,152,2.184691431
ANN06,6100,UMCA,11,2009,alive,53,1.73239376
ANN06,6100,UMCA,11,2010,alive,36,1.568201724
ANN06,6100,UMCA,11,2011,alive,52,1.72427587
ANN07,3066,UMCA,20,2004,alive,4,0.698970004
ANN07,3066,UMCA,20,2005,alive,43,1.643452676
ANN07,3066,UMCA,20,2006,alive,12,1.113943352
ANN07,3066,UMCA,20,2007,alive,20,1.322219295
ANN07,3066,UMCA,20,2008,alive,4,0.698970004
ANN07,3066,UMCA,20,2009,alive,31,1.505149978
ANN07,3066,UMCA,20,2010,alive,41,1.62324929
ANN07,3066,UMCA,20,2011,alive,57,1.763427994
ANN07,3067,UMCA,12,2004,alive,0,0
ANN07,3067,UMCA,12,2005,alive,88,1.949390007
ANN07,3067,UMCA,12,2006,alive,0,0
ANN07,3067,UMCA,12,2007,alive,22,1.361727836
ANN07,3067,UMCA,12,2008,alive,31,1.505149978
ANN07,3067,UMCA,12,2009,alive,25,1.414973348
ANN07,3067,UMCA,12,2010,alive,34,1.544068044
ANN07,3067,UMCA,12,2011,alive,40,1.612783857
ANN07,3068,UMCA,5,2004,alive,0,0
ANN07,3068,UMCA,5,2005,alive,0,0
ANN07,3068,UMCA,5,2006,alive,12,1.113943352
ANN07,3068,UMCA,5,2007,alive,27,1.447158031
ANN07,3068,UMCA,5,2008,alive,20,1.322219295
ANN07,3068,UMCA,5,2009,alive,17,1.255272505
ANN07,3068,UMCA,5,2010,alive,5,0.77815125
ANN07,3068,UMCA,5,2011,alive,15,1.204119983
ANN08,119,UMCA,19,2004,alive,10,1.041392685
ANN08,119,UMCA,19,2005,alive,131,2.120573931
ANN08,119,UMCA,19,2006,alive,0,0
ANN08,119,UMCA,19,2007,alive,64,1.812913357
ANN08,119,UMCA,19,2008,alive,55,1.748188027
ANN08,119,UMCA,19,2009,alive,76,1.886490725
ANN08,119,UMCA,19,2010,alive,19,1.301029996
ANN08,119,UMCA,19,2011,alive,79,1.903089987
ANN08,3061,UMCA,18,2004,alive,11,1.079181246
ANN08,3061,UMCA,18,2005,alive,127,2.10720997
ANN08,3061,UMCA,18,2006,alive,0,0
ANN08,3061,UMCA,18,2007,alive,82,1.919078092
ANN08,3061,UMCA,18,2008,alive,47,1.681241237
ANN08,3061,UMCA,18,2009,alive,86,1.939519253
ANN08,3061,UMCA,18,2010,alive,31,1.505149978
ANN08,3061,UMCA,18,2011,alive,21,1.342422681
ANN08,3062,UMCA,9,2004,alive,10,1.041392685
ANN08,3062,UMCA,9,2005,alive,136,2.136720567
ANN08,3062,UMCA,9,2006,alive,0,0
ANN08,3062,UMCA,9,2007,alive,48,1.69019608
ANN08,3062,UMCA,9,2008,alive,40,1.612783857
ANN08,3062,UMCA,9,2009,alive,51,1.716003344
ANN08,3062,UMCA,9,2010,alive,25,1.414973348
ANN08,3062,UMCA,9,2011,alive,10,1.041392685
ANN08,5293,UMCA,14,2006,alive,0,0
ANN08,5293,UMCA,14,2007,alive,76,1.886490725
ANN08,5293,UMCA,14,2008,alive,50,1.707570176
ANN08,5293,UMCA,14,2009,alive,78,1.897627091
ANN08,5293,UMCA,14,2010,alive,13,1.146128036
ANN08,5293,UMCA,14,2011,alive,56,1.755874856
ANN09,1128,UMCA,18,2004,alive,24,1.397940009
ANN09,1128,UMCA,18,2005,alive,32,1.51851394
ANN09,1128,UMCA,18,2006,alive,51,1.716003344
ANN09,1128,UMCA,18,2007,alive,29,1.477121255
ANN09,1128,UMCA,18,2008,alive,76,1.886490725
ANN09,1128,UMCA,18,2009,alive,48,1.69019608
ANN09,1128,UMCA,18,2010,alive,46,1.672097858
ANN09,1128,UMCA,18,2011,alive,50,1.707570176
ANN09,3063,UMCA,22,2004,alive,19,1.301029996
ANN09,3063,UMCA,22,2005,alive,37,1.579783597
ANN09,3063,UMCA,22,2006,alive,22,1.361727836
ANN09,3063,UMCA,22,2007,alive,50,1.707570176
ANN09,3063,UMCA,22,2008,alive,65,1.819543936
ANN09,3063,UMCA,22,2009,alive,80,1.908485019
ANN09,3063,UMCA,22,2010,alive,57,1.763427994
ANN09,3063,UMCA,22,2011,alive,48,1.69019608
ANN09,3064,UMCA,28,2004,alive,0,0
ANN09,3064,UMCA,28,2005,alive,0,0
ANN09,3064,UMCA,28,2006,alive,24,1.397940009
ANN09,3064,UMCA,28,2007,alive,43,1.643452676
ANN09,3064,UMCA,28,2008,alive,16,1.230448921
ANN09,3064,UMCA,28,2009,alive,15,1.204119983
ANN09,3064,UMCA,28,2010,alive,17,1.255272505
ANN09,3064,UMCA,28,2011,alive,0,0
ANN09,3065,UMCA,16,2004,alive,0,0
ANN09,3065,UMCA,16,2005,alive,0,0
ANN09,3065,UMCA,16,2006,alive,18,1.278753601
ANN09,3065,UMCA,16,2007,alive,13,1.146128036
ANN09,3065,UMCA,16,2008,alive,49,1.698970004
ANN09,3065,UMCA,16,2009,alive,9,1
ANN09,3065,UMCA,16,2010,alive,10,1.041392685
ANN09,3065,UMCA,16,2011,alive,25,1.414973348
ANN09,5209,UMCA,10,2006,alive,47,1.681241237
ANN09,5209,UMCA,10,2007,alive,43,1.643452676
ANN09,5209,UMCA,10,2008,alive,63,1.806179974
ANN09,5209,UMCA,10,2009,alive,71,1.857332496
ANN09,5209,UMCA,10,2010,alive,49,1.698970004
ANN09,5209,UMCA,10,2011,alive,36,1.568201724
ANN10,3080,UMCA,25,2004,alive,0,0
ANN10,3080,UMCA,25,2005,alive,0,0
ANN10,3080,UMCA,25,2006,alive,42,1.633468456
ANN10,3080,UMCA,25,2007,alive,36,1.568201724
ANN10,3080,UMCA,25,2008,alive,19,1.301029996
ANN10,3080,UMCA,25,2009,alive,18,1.278753601
ANN10,3080,UMCA,25,2010,alive,38,1.591064607
ANN10,3080,UMCA,25,2011,alive,6,0.84509804
ANN10,3081,UMCA,2,2004,alive,0,0
ANN10,3081,UMCA,2,2005,alive,0,0
ANN10,3081,UMCA,2,2006,alive,0,0
ANN10,3081,UMCA,2,2007,alive,29,1.477121255
ANN10,3081,UMCA,2,2008,alive,21,1.342422681
ANN10,3081,UMCA,2,2009,alive,10,1.041392685
ANN10,3081,UMCA,2,2010,alive,83,1.924279286
ANN10,3081,UMCA,2,2011,alive,4,0.698970004
ANN10,3082,UMCA,30,2004,alive,2,0.477121255
ANN10,3082,UMCA,30,2005,alive,11,1.079181246
ANN10,3082,UMCA,30,2006,alive,10,1.041392685
ANN10,3082,UMCA,30,2007,alive,37,1.579783597
ANN10,3082,UMCA,30,2008,alive,29,1.477121255
ANN10,3082,UMCA,30,2009,alive,36,1.568201724
ANN10,3082,UMCA,30,2010,alive,52,1.72427587
ANN10,3082,UMCA,30,2011,alive,62,1.799340549
ANN10,3083,UMCA,4,2004,alive,0,0
ANN10,3083,UMCA,4,2005,alive,0,0
ANN10,3083,UMCA,4,2006,alive,0,0
ANN10,3083,UMCA,4,2007,alive,10,1.041392685
ANN10,3083,UMCA,4,2008,alive,42,1.633468456
ANN10,3083,UMCA,4,2009,alive,38,1.591064607
ANN10,3083,UMCA,4,2010,alive,117,2.071882007
ANN10,3083,UMCA,4,2011,alive,71,1.857332496
ANN10,3085,UMCA,10,2004,alive,0,0
ANN10,3085,UMCA,10,2005,alive,0,0
ANN10,3085,UMCA,10,2006,alive,0,0
ANN10,3085,UMCA,10,2007,alive,0,0
ANN10,3085,UMCA,10,2008,alive,14,1.176091259
ANN10,3085,UMCA,10,2009,alive,18,1.278753601
ANN10,3085,UMCA,10,2010,alive,32,1.51851394
ANN10,3085,UMCA,10,2011,alive,23,1.380211242
ANN11,3073,UMCA,3,2004,alive,1,0.301029996
ANN11,3073,UMCA,3,2005,alive,0,0
ANN11,3073,UMCA,3,2006,alive,0,0
ANN11,3073,UMCA,3,2007,alive,2,0.477121255
ANN11,3073,UMCA,3,2008,alive,32,1.51851394
ANN11,3073,UMCA,3,2009,alive,42,1.633468456
ANN11,3073,UMCA,3,2010,alive,106,2.029383778
ANN11,3073,UMCA,3,2011,alive,19,1.301029996
ANN12,811,UMCA,12,2004,alive,0,0
ANN12,811,UMCA,12,2005,alive,0,0
ANN12,811,UMCA,12,2006,alive,41,1.62324929
ANN12,811,UMCA,12,2007,alive,23,1.380211242
ANN12,811,UMCA,12,2008,alive,11,1.079181246
ANN12,811,UMCA,12,2009,alive,21,1.342422681
ANN12,811,UMCA,12,2010,alive,12,1.113943352
ANN12,811,UMCA,12,2011,alive,89,1.954242509
ANN12,823,UMCA,8,2004,alive,1,0.301029996
ANN12,823,UMCA,8,2005,alive,0,0
ANN12,823,UMCA,8,2006,alive,13,1.146128036
ANN12,823,UMCA,8,2007,alive,28,1.462397998
ANN12,823,UMCA,8,2008,alive,59,1.77815125
ANN12,823,UMCA,8,2009,alive,33,1.531478917
ANN12,823,UMCA,8,2010,alive,28,1.462397998
ANN12,823,UMCA,8,2011,alive,83,1.924279286
ANN12,824,UMCA,23,2004,alive,0,0
ANN12,824,UMCA,23,2005,alive,0,0
ANN12,824,UMCA,23,2006,alive,21,1.342422681
ANN12,824,UMCA,23,2007,alive,45,1.662757832
ANN12,824,UMCA,23,2008,alive,54,1.740362689
ANN12,824,UMCA,23,2009,alive,20,1.322219295
ANN12,824,UMCA,23,2010,alive,21,1.342422681
ANN12,824,UMCA,23,2011,alive,102,2.012837225
ANN12,830,UMCA,22,2004,alive,0,0
ANN12,830,UMCA,22,2005,alive,3,0.602059991
ANN12,830,UMCA,22,2006,alive,48,1.69019608
ANN12,830,UMCA,22,2007,alive,13,1.146128036
ANN12,830,UMCA,22,2008,alive,24,1.397940009
ANN12,830,UMCA,22,2009,alive,24,1.397940009
ANN12,830,UMCA,22,2010,alive,15,1.204119983
ANN12,830,UMCA,22,2011,alive,113,2.056904851
ANN12,837,UMCA,12,2004,alive,0,0
ANN12,837,UMCA,12,2005,alive,0,0
ANN12,837,UMCA,12,2006,alive,37,1.579783597
ANN12,837,UMCA,12,2007,alive,26,1.431363764
ANN12,837,UMCA,12,2008,alive,41,1.62324929
ANN12,837,UMCA,12,2009,alive,31,1.505149978
ANN12,837,UMCA,12,2010,alive,24,1.397940009
ANN12,837,UMCA,12,2011,alive,124,2.096910013
ANN12,843,UMCA,9,2004,alive,12,1.113943352
ANN12,843,UMCA,9,2005,alive,10,1.041392685
ANN12,843,UMCA,9,2006,alive,49,1.698970004
ANN12,843,UMCA,9,2007,alive,70,1.851258349
ANN12,843,UMCA,9,2008,alive,41,1.62324929
ANN12,843,UMCA,9,2009,alive,36,1.568201724
ANN12,843,UMCA,9,2010,alive,69,1.84509804
ANN12,843,UMCA,9,2011,alive,140,2.149219113
ANN12,847,UMCA,23,2004,alive,0,0
ANN12,847,UMCA,23,2005,alive,0,0
ANN12,847,UMCA,23,2006,alive,26,1.431363764
